,Date,DrugConcentration,Flank,MouseId,Time,TreatmentBranch,Volume
2083,2020/01/11,0.0,Right,50,31,Ctrl,
2084,2020/01/12,0.0,Right,50,32,Ctrl,
2085,2020/01/13,0.0,Right,50,33,Ctrl,239.0
2086,2020/01/14,0.0,Right,50,34,Ctrl,
2087,2020/01/15,0.0,Right,50,35,Ctrl,253.2
2088,2020/01/16,0.0,Right,50,36,Ctrl,
2089,2020/01/17,0.0,Right,50,37,Ctrl,225.5
2090,2020/01/18,0.0,Right,50,38,Ctrl,
2091,2020/01/19,0.0,Right,50,39,Ctrl,
2092,2020/01/20,0.0,Right,50,40,Ctrl,289.9
2093,2020/01/21,0.0,Right,50,41,Ctrl,
2094,2020/01/22,0.0,Right,50,42,Ctrl,358.2
2095,2020/01/23,0.0,Right,50,43,Ctrl,
2096,2020/01/24,0.0,Right,50,44,Ctrl,339.5
2097,2020/01/25,0.0,Right,50,45,Ctrl,
2098,2020/01/26,0.0,Right,50,46,Ctrl,
2099,2020/01/27,0.0,Right,50,47,Ctrl,343.5
2100,2020/01/28,0.0,Right,50,48,Ctrl,
2101,2020/01/29,0.0,Right,50,49,Ctrl,364.3
2102,2020/01/30,0.0,Right,50,50,Ctrl,
2103,2020/01/31,0.0,Right,50,51,Ctrl,368.5
2104,2020/02/01,0.0,Right,50,52,Ctrl,
2105,2020/02/02,0.0,Right,50,53,Ctrl,
2106,2020/02/03,0.0,Right,50,54,Ctrl,546.6
2107,2020/02/04,0.0,Right,50,55,Ctrl,
2108,2020/02/05,0.0,Right,50,56,Ctrl,467.7
2109,2020/02/06,0.0,Right,50,57,Ctrl,
2110,2020/02/07,0.0,Right,50,58,Ctrl,489.8
2111,2020/02/08,0.0,Right,50,59,Ctrl,
2112,2020/02/09,0.0,Right,50,60,Ctrl,
2113,2020/02/10,0.0,Right,50,61,Ctrl,524.7
2114,2020/02/11,0.0,Right,50,62,Ctrl,
2115,2020/02/12,0.0,Right,50,63,Ctrl,547.9
2116,2020/02/13,0.0,Right,50,64,Ctrl,
2117,2020/02/14,0.0,Right,50,65,Ctrl,659.5
2118,2020/02/15,0.0,Right,50,66,Ctrl,
2119,2020/02/16,0.0,Right,50,67,Ctrl,
2120,2020/02/17,0.0,Right,50,68,Ctrl,634.7
2121,2020/02/18,0.0,Right,50,69,Ctrl,
2122,2020/02/19,0.0,Right,50,70,Ctrl,708.0
2123,2020/02/20,0.0,Right,50,71,Ctrl,
2124,2020/02/21,0.0,Right,50,72,Ctrl,715.6
2125,2020/02/22,0.0,Right,50,73,Ctrl,
2126,2020/02/23,0.0,Right,50,74,Ctrl,
2127,2020/02/24,0.0,Right,50,75,Ctrl,813.3
2128,2020/02/25,0.0,Right,50,76,Ctrl,
2129,2020/02/26,0.0,Right,50,77,Ctrl,842.5
2130,2020/02/27,0.0,Right,50,78,Ctrl,
2131,2020/02/28,0.0,Right,50,79,Ctrl,914.0
2132,2020/02/29,0.0,Right,50,80,Ctrl,
2133,2020/03/01,0.0,Right,50,81,Ctrl,
2134,2020/03/02,0.0,Right,50,82,Ctrl,1019.3
2135,2020/03/03,0.0,Right,50,83,Ctrl,
2136,2020/03/04,0.0,Right,50,84,Ctrl,1012.6
2137,2020/03/05,0.0,Right,50,85,Ctrl,
2138,2020/03/06,0.0,Right,50,86,Ctrl,1248.7
2139,2020/03/07,0.0,Right,50,87,Ctrl,
2140,2020/03/08,0.0,Right,50,88,Ctrl,
2141,2020/03/09,0.0,Right,50,89,Ctrl,1396.9
2142,2020/03/10,0.0,Right,50,90,Ctrl,
2143,2020/03/11,0.0,Right,50,91,Ctrl,1392.5
2144,2020/03/12,0.0,Right,50,92,Ctrl,
2145,2020/03/13,0.0,Right,50,93,Ctrl,1295.6
2146,2020/03/14,0.0,Right,50,94,Ctrl,
2147,2020/03/15,0.0,Right,50,95,Ctrl,
2148,2020/03/16,X,Right,50,96,Ctrl,1274.2
2149,2020/03/17,X,Right,50,97,Ctrl,
2150,2020/03/18,X,Right,50,98,Ctrl,
2151,2020/03/19,X,Right,50,99,Ctrl,
2152,2020/03/20,X,Right,50,100,Ctrl,
2153,2020/03/21,X,Right,50,101,Ctrl,
2154,2020/03/22,X,Right,50,102,Ctrl,
2155,2020/03/23,X,Right,50,103,Ctrl,
2156,2020/03/24,X,Right,50,104,Ctrl,
2157,2020/03/25,X,Right,50,105,Ctrl,
2158,2020/03/26,X,Right,50,106,Ctrl,
2159,2020/03/27,X,Right,50,107,Ctrl,
2160,2019/12/11,0.0,Right,51,0,MTD,0.0
2161,2019/12/12,0.0,Right,51,1,MTD,
2162,2019/12/13,0.0,Right,51,2,MTD,12.0
2163,2019/12/14,0.0,Right,51,3,MTD,
2164,2019/12/15,0.0,Right,51,4,MTD,
2165,2019/12/16,0.0,Right,51,5,MTD,18.6
2166,2019/12/17,0.0,Right,51,6,MTD,
2167,2019/12/18,0.0,Right,51,7,MTD,42.8
2168,2019/12/19,0.0,Right,51,8,MTD,
2169,2019/12/20,0.0,Right,51,9,MTD,21.3
2170,2019/12/21,0.0,Right,51,10,MTD,
2171,2019/12/22,0.0,Right,51,11,MTD,
2172,2019/12/23,0.0,Right,51,12,MTD,36.7
2173,2019/12/24,0.0,Right,51,13,MTD,
2174,2019/12/25,0.0,Right,51,14,MTD,
2175,2019/12/26,0.0,Right,51,15,MTD,
2176,2019/12/27,100.0,Right,51,16,MTD,20.1
2177,2019/12/28,100.0,Right,51,17,MTD,
2178,2019/12/29,0.0,Right,51,18,MTD,
2179,2019/12/30,100.0,Right,51,19,MTD,31.1
2180,2019/12/31,100.0,Right,51,20,MTD,33.5
2181,2020/01/01,100.0,Right,51,21,MTD,
2182,2020/01/02,100.0,Right,51,22,MTD,48.2
2183,2020/01/03,100.0,Right,51,23,MTD,55.7
2184,2020/01/04,100.0,Right,51,24,MTD,
2185,2020/01/05,100.0,Right,51,25,MTD,
2186,2020/01/06,100.0,Right,51,26,MTD,63.1
2187,2020/01/07,100.0,Right,51,27,MTD,
2188,2020/01/08,100.0,Right,51,28,MTD,81.1
2189,2020/01/09,100.0,Right,51,29,MTD,
2190,2020/01/10,100.0,Right,51,30,MTD,82.5
2191,2020/01/11,100.0,Right,51,31,MTD,
2192,2020/01/12,100.0,Right,51,32,MTD,
2193,2020/01/13,100.0,Right,51,33,MTD,106.2
2194,2020/01/14,100.0,Right,51,34,MTD,
2195,2020/01/15,100.0,Right,51,35,MTD,127.9
2196,2020/01/16,100.0,Right,51,36,MTD,
2197,2020/01/17,100.0,Right,51,37,MTD,145.2
2198,2020/01/18,100.0,Right,51,38,MTD,
2199,2020/01/19,100.0,Right,51,39,MTD,
2200,2020/01/20,100.0,Right,51,40,MTD,123.5
2201,2020/01/21,100.0,Right,51,41,MTD,
2202,2020/01/22,100.0,Right,51,42,MTD,173.2
2203,2020/01/23,100.0,Right,51,43,MTD,
2204,2020/01/24,100.0,Right,51,44,MTD,183.3
2205,2020/01/25,100.0,Right,51,45,MTD,
2206,2020/01/26,100.0,Right,51,46,MTD,
2207,2020/01/27,100.0,Right,51,47,MTD,228.8
2208,2020/01/28,100.0,Right,51,48,MTD,
2209,2020/01/29,100.0,Right,51,49,MTD,248.1
2210,2020/01/30,100.0,Right,51,50,MTD,
2211,2020/01/31,100.0,Right,51,51,MTD,241.8
2212,2020/02/01,100.0,Right,51,52,MTD,
2213,2020/02/02,100.0,Right,51,53,MTD,
2214,2020/02/03,100.0,Right,51,54,MTD,353.9
2215,2020/02/04,100.0,Right,51,55,MTD,
2216,2020/02/05,100.0,Right,51,56,MTD,354.6
2217,2020/02/06,100.0,Right,51,57,MTD,
2218,2020/02/07,100.0,Right,51,58,MTD,320.3
2219,2020/02/08,100.0,Right,51,59,MTD,
2220,2020/02/09,100.0,Right,51,60,MTD,
2221,2020/02/10,100.0,Right,51,61,MTD,425.9
2222,2020/02/11,100.0,Right,51,62,MTD,
2223,2020/02/12,100.0,Right,51,63,MTD,414.7
2224,2020/02/13,100.0,Right,51,64,MTD,
2225,2020/02/14,100.0,Right,51,65,MTD,387.6
2226,2020/02/15,100.0,Right,51,66,MTD,
2227,2020/02/16,100.0,Right,51,67,MTD,
2228,2020/02/17,100.0,Right,51,68,MTD,497.7
2229,2020/02/18,100.0,Right,51,69,MTD,
2230,2020/02/19,100.0,Right,51,70,MTD,569.1
2231,2020/02/20,100.0,Right,51,71,MTD,
2232,2020/02/21,100.0,Right,51,72,MTD,688.9
2233,2020/02/22,100.0,Right,51,73,MTD,
2234,2020/02/23,100.0,Right,51,74,MTD,
2235,2020/02/24,100.0,Right,51,75,MTD,628.3
2236,2020/02/25,100.0,Right,51,76,MTD,
2237,2020/02/26,100.0,Right,51,77,MTD,718.7
2238,2020/02/27,100.0,Right,51,78,MTD,
2239,2020/02/28,100.0,Right,51,79,MTD,694.0
2240,2020/02/29,100.0,Right,51,80,MTD,
2241,2020/03/01,100.0,Right,51,81,MTD,
2242,2020/03/02,100.0,Right,51,82,MTD,769.2
2243,2020/03/03,100.0,Right,51,83,MTD,
2244,2020/03/04,100.0,Right,51,84,MTD,869.4
2245,2020/03/05,100.0,Right,51,85,MTD,
2246,2020/03/06,100.0,Right,51,86,MTD,1020.0
2247,2020/03/07,100.0,Right,51,87,MTD,
2248,2020/03/08,100.0,Right,51,88,MTD,
2249,2020/03/09,100.0,Right,51,89,MTD,1036.3
2250,2020/03/10,100.0,Right,51,90,MTD,
2251,2020/03/11,100.0,Right,51,91,MTD,928.1
2252,2020/03/12,100.0,Right,51,92,MTD,
2253,2020/03/13,100.0,Right,51,93,MTD,1001.5
2254,2020/03/14,100.0,Right,51,94,MTD,
2255,2020/03/15,100.0,Right,51,95,MTD,
2256,2020/03/16,100.0,Right,51,96,MTD,1172.7
2257,2020/03/17,100.0,Right,51,97,MTD,
2258,2020/03/18,X,Right,51,98,MTD,
2259,2020/03/19,X,Right,51,99,MTD,
2260,2020/03/20,X,Right,51,100,MTD,
2261,2020/03/21,X,Right,51,101,MTD,
2262,2020/03/22,X,Right,51,102,MTD,
2263,2020/03/23,X,Right,51,103,MTD,
2264,2020/03/24,X,Right,51,104,MTD,
2265,2020/03/25,X,Right,51,105,MTD,
2266,2020/03/26,X,Right,51,106,MTD,
2267,2020/03/27,X,Right,51,107,MTD,
2268,2019/12/11,0.0,Right,52,0,MTD,31.7
2269,2019/12/12,0.0,Right,52,1,MTD,
2270,2019/12/13,0.0,Right,52,2,MTD,0.0
2271,2019/12/14,0.0,Right,52,3,MTD,
2272,2019/12/15,0.0,Right,52,4,MTD,
2273,2019/12/16,0.0,Right,52,5,MTD,18.8
2274,2019/12/17,0.0,Right,52,6,MTD,
2275,2019/12/18,0.0,Right,52,7,MTD,20.2
2276,2019/12/19,0.0,Right,52,8,MTD,
2277,2019/12/20,0.0,Right,52,9,MTD,39.8
2278,2019/12/21,0.0,Right,52,10,MTD,
2279,2019/12/22,0.0,Right,52,11,MTD,
2280,2019/12/23,0.0,Right,52,12,MTD,55.7
2281,2019/12/24,0.0,Right,52,13,MTD,
2282,2019/12/25,0.0,Right,52,14,MTD,
2283,2019/12/26,0.0,Right,52,15,MTD,
2284,2019/12/27,100.0,Right,52,16,MTD,62.0
2285,2019/12/28,100.0,Right,52,17,MTD,
2286,2019/12/29,0.0,Right,52,18,MTD,
2287,2019/12/30,100.0,Right,52,19,MTD,69.2
2288,2019/12/31,100.0,Right,52,20,MTD,76.8
2289,2020/01/01,100.0,Right,52,21,MTD,
2290,2020/01/02,100.0,Right,52,22,MTD,91.1
2291,2020/01/03,100.0,Right,52,23,MTD,91.7
2292,2020/01/04,100.0,Right,52,24,MTD,
2293,2020/01/05,100.0,Right,52,25,MTD,
2294,2020/01/06,100.0,Right,52,26,MTD,120.5
2295,2020/01/07,100.0,Right,52,27,MTD,
2296,2020/01/08,100.0,Right,52,28,MTD,127.2
2297,2020/01/09,100.0,Right,52,29,MTD,
2298,2020/01/10,100.0,Right,52,30,MTD,129.6
2299,2020/01/11,100.0,Right,52,31,MTD,
2300,2020/01/12,100.0,Right,52,32,MTD,
2301,2020/01/13,100.0,Right,52,33,MTD,106.2
2302,2020/01/14,100.0,Right,52,34,MTD,
2303,2020/01/15,X,Right,52,35,MTD,161.0
2304,2020/01/16,X,Right,52,36,MTD,
2305,2020/01/17,X,Right,52,37,MTD,
2306,2020/01/18,X,Right,52,38,MTD,
2307,2020/01/19,X,Right,52,39,MTD,
2308,2020/01/20,X,Right,52,40,MTD,
2309,2020/01/21,X,Right,52,41,MTD,
2310,2020/01/22,X,Right,52,42,MTD,
2311,2020/01/23,X,Right,52,43,MTD,
2312,2020/01/24,X,Right,52,44,MTD,
2313,2020/01/25,X,Right,52,45,MTD,
2314,2020/01/26,X,Right,52,46,MTD,
2315,2020/01/27,X,Right,52,47,MTD,
2316,2020/01/28,X,Right,52,48,MTD,
2317,2020/01/29,X,Right,52,49,MTD,
2318,2020/01/30,X,Right,52,50,MTD,
2319,2020/01/31,X,Right,52,51,MTD,
2320,2020/02/01,X,Right,52,52,MTD,
2321,2020/02/02,X,Right,52,53,MTD,
2322,2020/02/03,X,Right,52,54,MTD,
2323,2020/02/04,X,Right,52,55,MTD,
2324,2020/02/05,X,Right,52,56,MTD,
2325,2020/02/06,X,Right,52,57,MTD,
2326,2020/02/07,X,Right,52,58,MTD,
2327,2020/02/08,X,Right,52,59,MTD,
2328,2020/02/09,X,Right,52,60,MTD,
2329,2020/02/10,X,Right,52,61,MTD,
2330,2020/02/11,X,Right,52,62,MTD,
2331,2020/02/12,X,Right,52,63,MTD,
2332,2020/02/13,X,Right,52,64,MTD,
2333,2020/02/14,X,Right,52,65,MTD,
2334,2020/02/15,X,Right,52,66,MTD,
2335,2020/02/16,X,Right,52,67,MTD,
2336,2020/02/17,X,Right,52,68,MTD,
2337,2020/02/18,X,Right,52,69,MTD,
2338,2020/02/19,X,Right,52,70,MTD,
2339,2020/02/20,X,Right,52,71,MTD,
2340,2020/02/21,X,Right,52,72,MTD,
2341,2020/02/22,X,Right,52,73,MTD,
2342,2020/02/23,X,Right,52,74,MTD,
2343,2020/02/24,X,Right,52,75,MTD,
2344,2020/02/25,X,Right,52,76,MTD,
2345,2020/02/26,X,Right,52,77,MTD,
2346,2020/02/27,X,Right,52,78,MTD,
2347,2020/02/28,X,Right,52,79,MTD,
2348,2020/02/29,X,Right,52,80,MTD,
2349,2020/03/01,X,Right,52,81,MTD,
2350,2020/03/02,X,Right,52,82,MTD,
2351,2020/03/03,X,Right,52,83,MTD,
2352,2020/03/04,X,Right,52,84,MTD,
2353,2020/03/05,X,Right,52,85,MTD,
2354,2020/03/06,X,Right,52,86,MTD,
2355,2020/03/07,X,Right,52,87,MTD,
2356,2020/03/08,X,Right,52,88,MTD,
2357,2020/03/09,X,Right,52,89,MTD,
2358,2020/03/10,X,Right,52,90,MTD,
2359,2020/03/11,X,Right,52,91,MTD,
2360,2020/03/12,X,Right,52,92,MTD,
2361,2020/03/13,X,Right,52,93,MTD,
2362,2020/03/14,X,Right,52,94,MTD,
2363,2020/03/15,X,Right,52,95,MTD,
2364,2020/03/16,X,Right,52,96,MTD,
2365,2020/03/17,X,Right,52,97,MTD,
2366,2020/03/18,X,Right,52,98,MTD,
2367,2020/03/19,X,Right,52,99,MTD,
2368,2020/03/20,X,Right,52,100,MTD,
2369,2020/03/21,X,Right,52,101,MTD,
2370,2020/03/22,X,Right,52,102,MTD,
2371,2020/03/23,X,Right,52,103,MTD,
2372,2020/03/24,X,Right,52,104,MTD,
2373,2020/03/25,X,Right,52,105,MTD,
2374,2020/03/26,X,Right,52,106,MTD,
2375,2020/03/27,X,Right,52,107,MTD,
2376,2019/12/11,0.0,Right,53,0,Ctrl,29.7
2377,2019/12/12,0.0,Right,53,1,Ctrl,
2378,2019/12/13,0.0,Right,53,2,Ctrl,23.4
2379,2019/12/14,0.0,Right,53,3,Ctrl,
2380,2019/12/15,0.0,Right,53,4,Ctrl,
2381,2019/12/16,0.0,Right,53,5,Ctrl,20.1
2382,2019/12/17,0.0,Right,53,6,Ctrl,
2383,2019/12/18,0.0,Right,53,7,Ctrl,34.9
2384,2019/12/19,0.0,Right,53,8,Ctrl,
2385,2019/12/20,0.0,Right,53,9,Ctrl,42.9
2386,2019/12/21,0.0,Right,53,10,Ctrl,
2387,2019/12/22,0.0,Right,53,11,Ctrl,
2388,2019/12/23,0.0,Right,53,12,Ctrl,43.6
2389,2019/12/24,0.0,Right,53,13,Ctrl,
2390,2019/12/25,0.0,Right,53,14,Ctrl,
2391,2019/12/26,0.0,Right,53,15,Ctrl,
2392,2019/12/27,0.0,Right,53,16,Ctrl,58.9
2393,2019/12/28,0.0,Right,53,17,Ctrl,
2394,2019/12/29,0.0,Right,53,18,Ctrl,
2395,2019/12/30,0.0,Right,53,19,Ctrl,59.8
2396,2019/12/31,0.0,Right,53,20,Ctrl,77.2
2397,2020/01/01,0.0,Right,53,21,Ctrl,
2398,2020/01/02,0.0,Right,53,22,Ctrl,94.5
2399,2020/01/03,0.0,Right,53,23,Ctrl,109.8
2400,2020/01/04,0.0,Right,53,24,Ctrl,
2401,2020/01/05,0.0,Right,53,25,Ctrl,
2402,2020/01/06,0.0,Right,53,26,Ctrl,115.4
2403,2020/01/07,0.0,Right,53,27,Ctrl,
2404,2020/01/08,0.0,Right,53,28,Ctrl,102.5
2405,2020/01/09,0.0,Right,53,29,Ctrl,
2406,2020/01/10,0.0,Right,53,30,Ctrl,140.0
2407,2020/01/11,0.0,Right,53,31,Ctrl,
2408,2020/01/12,0.0,Right,53,32,Ctrl,
2409,2020/01/13,0.0,Right,53,33,Ctrl,151.5
2410,2020/01/14,0.0,Right,53,34,Ctrl,
2411,2020/01/15,0.0,Right,53,35,Ctrl,233.4
2412,2020/01/16,0.0,Right,53,36,Ctrl,
2413,2020/01/17,0.0,Right,53,37,Ctrl,260.2
2414,2020/01/18,0.0,Right,53,38,Ctrl,
2415,2020/01/19,0.0,Right,53,39,Ctrl,
2416,2020/01/20,0.0,Right,53,40,Ctrl,200.7
2417,2020/01/21,0.0,Right,53,41,Ctrl,
2418,2020/01/22,0.0,Right,53,42,Ctrl,307.7
2419,2020/01/23,0.0,Right,53,43,Ctrl,
2420,2020/01/24,0.0,Right,53,44,Ctrl,397.5
2421,2020/01/25,0.0,Right,53,45,Ctrl,
2422,2020/01/26,0.0,Right,53,46,Ctrl,
2423,2020/01/27,0.0,Right,53,47,Ctrl,325.5
2424,2020/01/28,0.0,Right,53,48,Ctrl,
2425,2020/01/29,0.0,Right,53,49,Ctrl,289.5
2426,2020/01/30,0.0,Right,53,50,Ctrl,
2427,2020/01/31,0.0,Right,53,51,Ctrl,411.0
2428,2020/02/01,0.0,Right,53,52,Ctrl,
2429,2020/02/02,0.0,Right,53,53,Ctrl,
2430,2020/02/03,0.0,Right,53,54,Ctrl,535.4
2431,2020/02/04,0.0,Right,53,55,Ctrl,
2432,2020/02/05,0.0,Right,53,56,Ctrl,552.1
2433,2020/02/06,0.0,Right,53,57,Ctrl,
2434,2020/02/07,0.0,Right,53,58,Ctrl,468.5
2435,2020/02/08,0.0,Right,53,59,Ctrl,
2436,2020/02/09,0.0,Right,53,60,Ctrl,
2437,2020/02/10,0.0,Right,53,61,Ctrl,471.3
2438,2020/02/11,0.0,Right,53,62,Ctrl,
2439,2020/02/12,0.0,Right,53,63,Ctrl,593.8
2440,2020/02/13,0.0,Right,53,64,Ctrl,
2441,2020/02/14,0.0,Right,53,65,Ctrl,525.9
2442,2020/02/15,0.0,Right,53,66,Ctrl,
2443,2020/02/16,0.0,Right,53,67,Ctrl,
2444,2020/02/17,0.0,Right,53,68,Ctrl,473.1
2445,2020/02/18,0.0,Right,53,69,Ctrl,
2446,2020/02/19,0.0,Right,53,70,Ctrl,486.7
2447,2020/02/20,0.0,Right,53,71,Ctrl,
2448,2020/02/21,0.0,Right,53,72,Ctrl,684.9
2449,2020/02/22,0.0,Right,53,73,Ctrl,
2450,2020/02/23,0.0,Right,53,74,Ctrl,
2451,2020/02/24,0.0,Right,53,75,Ctrl,908.2
2452,2020/02/25,0.0,Right,53,76,Ctrl,
2453,2020/02/26,0.0,Right,53,77,Ctrl,850.0
2454,2020/02/27,0.0,Right,53,78,Ctrl,
2455,2020/02/28,0.0,Right,53,79,Ctrl,829.8
2456,2020/02/29,0.0,Right,53,80,Ctrl,
2457,2020/03/01,0.0,Right,53,81,Ctrl,
2458,2020/03/02,0.0,Right,53,82,Ctrl,934.2
2459,2020/03/03,0.0,Right,53,83,Ctrl,
2460,2020/03/04,0.0,Right,53,84,Ctrl,1232.0
2461,2020/03/05,0.0,Right,53,85,Ctrl,
2462,2020/03/06,0.0,Right,53,86,Ctrl,1337.7
2463,2020/03/07,0.0,Right,53,87,Ctrl,
2464,2020/03/08,0.0,Right,53,88,Ctrl,
2465,2020/03/09,0.0,Right,53,89,Ctrl,1355.2
2466,2020/03/10,0.0,Right,53,90,Ctrl,
2467,2020/03/11,0.0,Right,53,91,Ctrl,1395.8
2468,2020/03/12,0.0,Right,53,92,Ctrl,
2469,2020/03/13,0.0,Right,53,93,Ctrl,1105.2
2470,2020/03/14,0.0,Right,53,94,Ctrl,
2471,2020/03/15,0.0,Right,53,95,Ctrl,
2472,2020/03/16,X,Right,53,96,Ctrl,889.9
2473,2020/03/17,X,Right,53,97,Ctrl,
2474,2020/03/18,X,Right,53,98,Ctrl,
2475,2020/03/19,X,Right,53,99,Ctrl,
2476,2020/03/20,X,Right,53,100,Ctrl,
2477,2020/03/21,X,Right,53,101,Ctrl,
2478,2020/03/22,X,Right,53,102,Ctrl,
2479,2020/03/23,X,Right,53,103,Ctrl,
2480,2020/03/24,X,Right,53,104,Ctrl,
2481,2020/03/25,X,Right,53,105,Ctrl,
2482,2020/03/26,X,Right,53,106,Ctrl,
2483,2020/03/27,X,Right,53,107,Ctrl,
2484,2019/12/11,0.0,Right,54,0,AT2,0.0
2485,2019/12/12,0.0,Right,54,1,AT2,
2486,2019/12/13,0.0,Right,54,2,AT2,17.0
2487,2019/12/14,0.0,Right,54,3,AT2,
2488,2019/12/15,0.0,Right,54,4,AT2,
2489,2019/12/16,0.0,Right,54,5,AT2,26.1
2490,2019/12/17,0.0,Right,54,6,AT2,
2491,2019/12/18,0.0,Right,54,7,AT2,33.5
2492,2019/12/19,0.0,Right,54,8,AT2,
2493,2019/12/20,0.0,Right,54,9,AT2,34.9
2494,2019/12/21,0.0,Right,54,10,AT2,
2495,2019/12/22,0.0,Right,54,11,AT2,
2496,2019/12/23,0.0,Right,54,12,AT2,52.6
2497,2019/12/24,0.0,Right,54,13,AT2,
2498,2019/12/25,0.0,Right,54,14,AT2,
2499,2019/12/26,0.0,Right,54,15,AT2,
2500,2019/12/27,100.0,Right,54,16,AT2,55.5
2501,2019/12/28,100.0,Right,54,17,AT2,
2502,2019/12/29,0.0,Right,54,18,AT2,
2503,2019/12/30,100.0,Right,54,19,AT2,60.9
2504,2019/12/31,100.0,Right,54,20,AT2,30.3
2505,2020/01/01,0.0,Right,54,21,AT2,
2506,2020/01/02,0.0,Right,54,22,AT2,53.4
2507,2020/01/03,0.0,Right,54,23,AT2,106.1
2508,2020/01/04,100.0,Right,54,24,AT2,
2509,2020/01/05,100.0,Right,54,25,AT2,
2510,2020/01/06,0.0,Right,54,26,AT2,89.1
2511,2020/01/07,0.0,Right,54,27,AT2,
2512,2020/01/08,100.0,Right,54,28,AT2,147.3
2513,2020/01/09,100.0,Right,54,29,AT2,
2514,2020/01/10,0.0,Right,54,30,AT2,111.5
2515,2020/01/11,0.0,Right,54,31,AT2,
2516,2020/01/12,0.0,Right,54,32,AT2,
2517,2020/01/13,0.0,Right,54,33,AT2,102.9
2518,2020/01/14,0.0,Right,54,34,AT2,
2519,2020/01/15,100.0,Right,54,35,AT2,180.5
2520,2020/01/16,100.0,Right,54,36,AT2,
2521,2020/01/17,100.0,Right,54,37,AT2,143.7
2522,2020/01/18,100.0,Right,54,38,AT2,
2523,2020/01/19,0.0,Right,54,39,AT2,
2524,2020/01/20,0.0,Right,54,40,AT2,135.0
2525,2020/01/21,0.0,Right,54,41,AT2,
2526,2020/01/22,100.0,Right,54,42,AT2,221.6
2527,2020/01/23,100.0,Right,54,43,AT2,
2528,2020/01/24,0.0,Right,54,44,AT2,174.7
2529,2020/01/25,0.0,Right,54,45,AT2,
2530,2020/01/26,0.0,Right,54,46,AT2,
2531,2020/01/27,100.0,Right,54,47,AT2,266.2
2532,2020/01/28,0.0,Right,54,48,AT2,
2533,2020/01/29,0.0,Right,54,49,AT2,266.2
2534,2020/01/30,0.0,Right,54,50,AT2,
2535,2020/01/31,0.0,Right,54,51,AT2,270.3
2536,2020/02/01,0.0,Right,54,52,AT2,
2537,2020/02/02,0.0,Right,54,53,AT2,
2538,2020/02/03,100.0,Right,54,54,AT2,372.7
2539,2020/02/04,100.0,Right,54,55,AT2,
2540,2020/02/05,100.0,Right,54,56,AT2,383.3
2541,2020/02/06,100.0,Right,54,57,AT2,
2542,2020/02/07,100.0,Right,54,58,AT2,415.0
2543,2020/02/08,100.0,Right,54,59,AT2,
2544,2020/02/09,100.0,Right,54,60,AT2,
2545,2020/02/10,100.0,Right,54,61,AT2,505.8
2546,2020/02/11,100.0,Right,54,62,AT2,
2547,2020/02/12,0.0,Right,54,63,AT2,474.5
2548,2020/02/13,0.0,Right,54,64,AT2,
2549,2020/02/14,0.0,Right,54,65,AT2,387.7
2550,2020/02/15,0.0,Right,54,66,AT2,
2551,2020/02/16,0.0,Right,54,67,AT2,
2552,2020/02/17,100.0,Right,54,68,AT2,563.0
2553,2020/02/18,100.0,Right,54,69,AT2,
2554,2020/02/19,100.0,Right,54,70,AT2,596.9
2555,2020/02/20,100.0,Right,54,71,AT2,
2556,2020/02/21,100.0,Right,54,72,AT2,685.8
2557,2020/02/22,100.0,Right,54,73,AT2,
2558,2020/02/23,100.0,Right,54,74,AT2,
2559,2020/02/24,0.0,Right,54,75,AT2,627.6
2560,2020/02/25,0.0,Right,54,76,AT2,
2561,2020/02/26,0.0,Right,54,77,AT2,639.5
2562,2020/02/27,X,Right,54,78,AT2,
2563,2020/02/28,X,Right,54,79,AT2,796.8
2564,2020/02/29,X,Right,54,80,AT2,
2565,2020/03/01,X,Right,54,81,AT2,
2566,2020/03/02,X,Right,54,82,AT2,
2567,2020/03/03,X,Right,54,83,AT2,
2568,2020/03/04,X,Right,54,84,AT2,
2569,2020/03/05,X,Right,54,85,AT2,
2570,2020/03/06,X,Right,54,86,AT2,
2571,2020/03/07,X,Right,54,87,AT2,
2572,2020/03/08,X,Right,54,88,AT2,
2573,2020/03/09,X,Right,54,89,AT2,
2574,2020/03/10,X,Right,54,90,AT2,
2575,2020/03/11,X,Right,54,91,AT2,
2576,2020/03/12,X,Right,54,92,AT2,
2577,2020/03/13,X,Right,54,93,AT2,
2578,2020/03/14,X,Right,54,94,AT2,
2579,2020/03/15,X,Right,54,95,AT2,
2580,2020/03/16,X,Right,54,96,AT2,
2581,2020/03/17,X,Right,54,97,AT2,
2582,2020/03/18,X,Right,54,98,AT2,
2583,2020/03/19,X,Right,54,99,AT2,
2584,2020/03/20,X,Right,54,100,AT2,
2585,2020/03/21,X,Right,54,101,AT2,
2586,2020/03/22,X,Right,54,102,AT2,
2587,2020/03/23,X,Right,54,103,AT2,
2588,2020/03/24,X,Right,54,104,AT2,
2589,2020/03/25,X,Right,54,105,AT2,
2590,2020/03/26,X,Right,54,106,AT2,
2591,2020/03/27,X,Right,54,107,AT2,
2592,2019/12/11,0.0,Right,55,0,AT2,26.5
2593,2019/12/12,0.0,Right,55,1,AT2,
2594,2019/12/13,0.0,Right,55,2,AT2,12.4
2595,2019/12/14,0.0,Right,55,3,AT2,
