,Confluence,Date,DrugConcentration,InitialCellNumber,ReplicateId,SeedingDensity,Time,WellId,CollectionFrequency,TimeInDays,CellLine
143,,5/12/2019 6:29:00 PM,100,50000,3,highDensity,2.80625,F7,3,3,TOV112d
144,21.30095,5/13/2019 3:43:00 PM,0,1000,1,lowDensity,3.690972222222221,A2,3,4,TOV112d
145,35.922975,5/13/2019 3:43:00 PM,1,1000,1,lowDensity,3.690972222222221,A3,3,4,TOV112d
146,17.36586,5/13/2019 3:43:00 PM,10,1000,1,lowDensity,3.690972222222221,A4,3,4,TOV112d
147,7.9036825,5/13/2019 3:43:00 PM,25,1000,1,lowDensity,3.690972222222221,A5,3,4,TOV112d
148,6.483165,5/13/2019 3:43:00 PM,50,1000,1,lowDensity,3.690972222222221,A6,3,4,TOV112d
149,5.946583,5/13/2019 3:43:00 PM,100,1000,1,lowDensity,3.690972222222221,A7,3,4,TOV112d
150,51.89075,5/13/2019 3:43:00 PM,0,1000,2,lowDensity,3.690972222222221,B2,3,4,TOV112d
151,40.649085,5/13/2019 3:43:00 PM,1,1000,2,lowDensity,3.690972222222221,B3,3,4,TOV112d
152,22.049745,5/13/2019 3:43:00 PM,10,1000,2,lowDensity,3.690972222222221,B4,3,4,TOV112d
153,14.0469285,5/13/2019 3:43:00 PM,25,1000,2,lowDensity,3.690972222222221,B5,3,4,TOV112d
154,8.241011499999999,5/13/2019 3:43:00 PM,50,1000,2,lowDensity,3.690972222222221,B6,3,4,TOV112d
155,7.838573,5/13/2019 3:43:00 PM,100,1000,2,lowDensity,3.690972222222221,B7,3,4,TOV112d
156,39.749545,5/13/2019 3:43:00 PM,0,1000,3,lowDensity,3.690972222222221,C2,3,4,TOV112d
157,43.882235,5/13/2019 3:43:00 PM,1,1000,3,lowDensity,3.690972222222221,C3,3,4,TOV112d
158,25.773245,5/13/2019 3:43:00 PM,10,1000,3,lowDensity,3.690972222222221,C4,3,4,TOV112d
159,11.845950000000002,5/13/2019 3:43:00 PM,25,1000,3,lowDensity,3.690972222222221,C5,3,4,TOV112d
160,11.43223,5/13/2019 3:43:00 PM,50,1000,3,lowDensity,3.690972222222221,C6,3,4,TOV112d
161,9.082564,5/13/2019 3:43:00 PM,100,1000,3,lowDensity,3.690972222222221,C7,3,4,TOV112d
162,,5/13/2019 3:43:00 PM,0,50000,1,highDensity,3.690972222222221,D2,3,4,TOV112d
163,,5/13/2019 3:43:00 PM,1,50000,1,highDensity,3.690972222222221,D3,3,4,TOV112d
164,,5/13/2019 3:43:00 PM,10,50000,1,highDensity,3.690972222222221,D4,3,4,TOV112d
165,,5/13/2019 3:43:00 PM,25,50000,1,highDensity,3.690972222222221,D5,3,4,TOV112d
166,,5/13/2019 3:43:00 PM,50,50000,1,highDensity,3.690972222222221,D6,3,4,TOV112d
167,,5/13/2019 3:43:00 PM,100,50000,1,highDensity,3.690972222222221,D7,3,4,TOV112d
168,,5/13/2019 3:43:00 PM,0,50000,2,highDensity,3.690972222222221,E2,3,4,TOV112d
169,,5/13/2019 3:43:00 PM,1,50000,2,highDensity,3.690972222222221,E3,3,4,TOV112d
170,,5/13/2019 3:43:00 PM,10,50000,2,highDensity,3.690972222222221,E4,3,4,TOV112d
171,,5/13/2019 3:43:00 PM,25,50000,2,highDensity,3.690972222222221,E5,3,4,TOV112d
172,,5/13/2019 3:43:00 PM,50,50000,2,highDensity,3.690972222222221,E6,3,4,TOV112d
173,,5/13/2019 3:43:00 PM,100,50000,2,highDensity,3.690972222222221,E7,3,4,TOV112d
174,,5/13/2019 3:43:00 PM,0,50000,3,highDensity,3.690972222222221,F2,3,4,TOV112d
175,,5/13/2019 3:43:00 PM,1,50000,3,highDensity,3.690972222222221,F3,3,4,TOV112d
176,,5/13/2019 3:43:00 PM,10,50000,3,highDensity,3.690972222222221,F4,3,4,TOV112d
177,,5/13/2019 3:43:00 PM,25,50000,3,highDensity,3.690972222222221,F5,3,4,TOV112d
178,,5/13/2019 3:43:00 PM,50,50000,3,highDensity,3.690972222222221,F6,3,4,TOV112d
179,,5/13/2019 3:43:00 PM,100,50000,3,highDensity,3.690972222222221,F7,3,4,TOV112d
180,37.83205,5/14/2019 2:09:00 PM,0,1000,1,lowDensity,4.625694444444458,A2,3,5,TOV112d
181,52.24864,5/14/2019 2:09:00 PM,1,1000,1,lowDensity,4.625694444444458,A3,3,5,TOV112d
182,23.770935,5/14/2019 2:09:00 PM,10,1000,1,lowDensity,4.625694444444458,A4,3,5,TOV112d
183,8.6818215,5/14/2019 2:09:00 PM,25,1000,1,lowDensity,4.625694444444458,A5,3,5,TOV112d
184,6.11627,5/14/2019 2:09:00 PM,50,1000,1,lowDensity,4.625694444444458,A6,3,5,TOV112d
185,7.0267925,5/14/2019 2:09:00 PM,100,1000,1,lowDensity,4.625694444444458,A7,3,5,TOV112d
186,74.853445,5/14/2019 2:09:00 PM,0,1000,2,lowDensity,4.625694444444458,B2,3,5,TOV112d
187,60.788465,5/14/2019 2:09:00 PM,1,1000,2,lowDensity,4.625694444444458,B3,3,5,TOV112d
188,30.462165,5/14/2019 2:09:00 PM,10,1000,2,lowDensity,4.625694444444458,B4,3,5,TOV112d
189,15.4699945,5/14/2019 2:09:00 PM,25,1000,2,lowDensity,4.625694444444458,B5,3,5,TOV112d
190,9.1499875,5/14/2019 2:09:00 PM,50,1000,2,lowDensity,4.625694444444458,B6,3,5,TOV112d
191,8.1856105,5/14/2019 2:09:00 PM,100,1000,2,lowDensity,4.625694444444458,B7,3,5,TOV112d
192,61.327325,5/14/2019 2:09:00 PM,0,1000,3,lowDensity,4.625694444444458,C2,3,5,TOV112d
193,63.749970000000005,5/14/2019 2:09:00 PM,1,1000,3,lowDensity,4.625694444444458,C3,3,5,TOV112d
194,34.541135000000004,5/14/2019 2:09:00 PM,10,1000,3,lowDensity,4.625694444444458,C4,3,5,TOV112d
195,13.9287405,5/14/2019 2:09:00 PM,25,1000,3,lowDensity,4.625694444444458,C5,3,5,TOV112d
196,12.239375,5/14/2019 2:09:00 PM,50,1000,3,lowDensity,4.625694444444458,C6,3,5,TOV112d
197,9.771533000000002,5/14/2019 2:09:00 PM,100,1000,3,lowDensity,4.625694444444458,C7,3,5,TOV112d
198,,5/14/2019 2:09:00 PM,0,50000,1,highDensity,4.625694444444458,D2,3,5,TOV112d
199,,5/14/2019 2:09:00 PM,1,50000,1,highDensity,4.625694444444458,D3,3,5,TOV112d
200,,5/14/2019 2:09:00 PM,10,50000,1,highDensity,4.625694444444458,D4,3,5,TOV112d
201,,5/14/2019 2:09:00 PM,25,50000,1,highDensity,4.625694444444458,D5,3,5,TOV112d
202,,5/14/2019 2:09:00 PM,50,50000,1,highDensity,4.625694444444458,D6,3,5,TOV112d
203,,5/14/2019 2:09:00 PM,100,50000,1,highDensity,4.625694444444458,D7,3,5,TOV112d
204,,5/14/2019 2:09:00 PM,0,50000,2,highDensity,4.625694444444458,E2,3,5,TOV112d
205,,5/14/2019 2:09:00 PM,1,50000,2,highDensity,4.625694444444458,E3,3,5,TOV112d
206,,5/14/2019 2:09:00 PM,10,50000,2,highDensity,4.625694444444458,E4,3,5,TOV112d
207,,5/14/2019 2:09:00 PM,25,50000,2,highDensity,4.625694444444458,E5,3,5,TOV112d
208,,5/14/2019 2:09:00 PM,50,50000,2,highDensity,4.625694444444458,E6,3,5,TOV112d
209,,5/14/2019 2:09:00 PM,100,50000,2,highDensity,4.625694444444458,E7,3,5,TOV112d
210,,5/14/2019 2:09:00 PM,0,50000,3,highDensity,4.625694444444458,F2,3,5,TOV112d
211,,5/14/2019 2:09:00 PM,1,50000,3,highDensity,4.625694444444458,F3,3,5,TOV112d
212,,5/14/2019 2:09:00 PM,10,50000,3,highDensity,4.625694444444458,F4,3,5,TOV112d
213,,5/14/2019 2:09:00 PM,25,50000,3,highDensity,4.625694444444458,F5,3,5,TOV112d
214,,5/14/2019 2:09:00 PM,50,50000,3,highDensity,4.625694444444458,F6,3,5,TOV112d
215,,5/14/2019 2:09:00 PM,100,50000,3,highDensity,4.625694444444458,F7,3,5,TOV112d
216,60.03049,5/15/2019 2:10:00 PM,0,1000,1,lowDensity,5.626388888888875,A2,3,6,TOV112d
217,70.820855,5/15/2019 2:10:00 PM,1,1000,1,lowDensity,5.626388888888875,A3,3,6,TOV112d
218,31.374375,5/15/2019 2:10:00 PM,10,1000,1,lowDensity,5.626388888888875,A4,3,6,TOV112d
219,9.765104,5/15/2019 2:10:00 PM,25,1000,1,lowDensity,5.626388888888875,A5,3,6,TOV112d
220,7.870554999999999,5/15/2019 2:10:00 PM,50,1000,1,lowDensity,5.626388888888875,A6,3,6,TOV112d
221,8.598862,5/15/2019 2:10:00 PM,100,1000,1,lowDensity,5.626388888888875,A7,3,6,TOV112d
222,90.828045,5/15/2019 2:10:00 PM,0,1000,2,lowDensity,5.626388888888875,B2,3,6,TOV112d
223,79.62656,5/15/2019 2:10:00 PM,1,1000,2,lowDensity,5.626388888888875,B3,3,6,TOV112d
224,39.60331000000001,5/15/2019 2:10:00 PM,10,1000,2,lowDensity,5.626388888888875,B4,3,6,TOV112d
225,17.183385,5/15/2019 2:10:00 PM,25,1000,2,lowDensity,5.626388888888875,B5,3,6,TOV112d
226,10.258137,5/15/2019 2:10:00 PM,50,1000,2,lowDensity,5.626388888888875,B6,3,6,TOV112d
227,8.8378275,5/15/2019 2:10:00 PM,100,1000,2,lowDensity,5.626388888888875,B7,3,6,TOV112d
228,81.21939499999999,5/15/2019 2:10:00 PM,0,1000,3,lowDensity,5.626388888888875,C2,3,6,TOV112d
229,80.50081,5/15/2019 2:10:00 PM,1,1000,3,lowDensity,5.626388888888875,C3,3,6,TOV112d
230,46.0103,5/15/2019 2:10:00 PM,10,1000,3,lowDensity,5.626388888888875,C4,3,6,TOV112d
231,18.197845,5/15/2019 2:10:00 PM,25,1000,3,lowDensity,5.626388888888875,C5,3,6,TOV112d
232,15.79404,5/15/2019 2:10:00 PM,50,1000,3,lowDensity,5.626388888888875,C6,3,6,TOV112d
233,11.8858815,5/15/2019 2:10:00 PM,100,1000,3,lowDensity,5.626388888888875,C7,3,6,TOV112d
234,,5/15/2019 2:10:00 PM,0,50000,1,highDensity,5.626388888888875,D2,3,6,TOV112d
235,,5/15/2019 2:10:00 PM,1,50000,1,highDensity,5.626388888888875,D3,3,6,TOV112d
236,,5/15/2019 2:10:00 PM,10,50000,1,highDensity,5.626388888888875,D4,3,6,TOV112d
237,,5/15/2019 2:10:00 PM,25,50000,1,highDensity,5.626388888888875,D5,3,6,TOV112d
238,,5/15/2019 2:10:00 PM,50,50000,1,highDensity,5.626388888888875,D6,3,6,TOV112d
239,,5/15/2019 2:10:00 PM,100,50000,1,highDensity,5.626388888888875,D7,3,6,TOV112d
240,,5/15/2019 2:10:00 PM,0,50000,2,highDensity,5.626388888888875,E2,3,6,TOV112d
241,,5/15/2019 2:10:00 PM,1,50000,2,highDensity,5.626388888888875,E3,3,6,TOV112d
242,,5/15/2019 2:10:00 PM,10,50000,2,highDensity,5.626388888888875,E4,3,6,TOV112d
243,,5/15/2019 2:10:00 PM,25,50000,2,highDensity,5.626388888888875,E5,3,6,TOV112d
244,,5/15/2019 2:10:00 PM,50,50000,2,highDensity,5.626388888888875,E6,3,6,TOV112d
245,,5/15/2019 2:10:00 PM,100,50000,2,highDensity,5.626388888888875,E7,3,6,TOV112d
246,,5/15/2019 2:10:00 PM,0,50000,3,highDensity,5.626388888888875,F2,3,6,TOV112d
247,,5/15/2019 2:10:00 PM,1,50000,3,highDensity,5.626388888888875,F3,3,6,TOV112d
248,,5/15/2019 2:10:00 PM,10,50000,3,highDensity,5.626388888888875,F4,3,6,TOV112d
249,,5/15/2019 2:10:00 PM,25,50000,3,highDensity,5.626388888888875,F5,3,6,TOV112d
250,,5/15/2019 2:10:00 PM,50,50000,3,highDensity,5.626388888888875,F6,3,6,TOV112d
251,,5/15/2019 2:10:00 PM,100,50000,3,highDensity,5.626388888888875,F7,3,6,TOV112d
252,78.677415,5/16/2019 3:25:00 PM,0,1000,1,lowDensity,6.678472222222208,A2,3,7,TOV112d
253,81.775815,5/16/2019 3:25:00 PM,1,1000,1,lowDensity,6.678472222222208,A3,3,7,TOV112d
254,33.153015,5/16/2019 3:25:00 PM,10,1000,1,lowDensity,6.678472222222208,A4,3,7,TOV112d
255,7.936592500000001,5/16/2019 3:25:00 PM,25,1000,1,lowDensity,6.678472222222208,A5,3,7,TOV112d
256,6.234663,5/16/2019 3:25:00 PM,50,1000,1,lowDensity,6.678472222222208,A6,3,7,TOV112d
257,7.4259465,5/16/2019 3:25:00 PM,100,1000,1,lowDensity,6.678472222222208,A7,3,7,TOV112d
258,96.63573,5/16/2019 3:25:00 PM,0,1000,2,lowDensity,6.678472222222208,B2,3,7,TOV112d
259,89.582835,5/16/2019 3:25:00 PM,1,1000,2,lowDensity,6.678472222222208,B3,3,7,TOV112d
260,46.36667,5/16/2019 3:25:00 PM,10,1000,2,lowDensity,6.678472222222208,B4,3,7,TOV112d
261,13.451425,5/16/2019 3:25:00 PM,25,1000,2,lowDensity,6.678472222222208,B5,3,7,TOV112d
262,11.2732405,5/16/2019 3:25:00 PM,50,1000,2,lowDensity,6.678472222222208,B6,3,7,TOV112d
263,6.251859,5/16/2019 3:25:00 PM,100,1000,2,lowDensity,6.678472222222208,B7,3,7,TOV112d
264,90.16875,5/16/2019 3:25:00 PM,0,1000,3,lowDensity,6.678472222222208,C2,3,7,TOV112d
265,87.205455,5/16/2019 3:25:00 PM,1,1000,3,lowDensity,6.678472222222208,C3,3,7,TOV112d
266,44.748705,5/16/2019 3:25:00 PM,10,1000,3,lowDensity,6.678472222222208,C4,3,7,TOV112d
267,11.97381,5/16/2019 3:25:00 PM,25,1000,3,lowDensity,6.678472222222208,C5,3,7,TOV112d
268,9.8748695,5/16/2019 3:25:00 PM,50,1000,3,lowDensity,6.678472222222208,C6,3,7,TOV112d
269,4.8078575,5/16/2019 3:25:00 PM,100,1000,3,lowDensity,6.678472222222208,C7,3,7,TOV112d
270,,5/16/2019 3:25:00 PM,0,50000,1,highDensity,6.678472222222208,D2,3,7,TOV112d
271,,5/16/2019 3:25:00 PM,1,50000,1,highDensity,6.678472222222208,D3,3,7,TOV112d
272,,5/16/2019 3:25:00 PM,10,50000,1,highDensity,6.678472222222208,D4,3,7,TOV112d
273,,5/16/2019 3:25:00 PM,25,50000,1,highDensity,6.678472222222208,D5,3,7,TOV112d
274,,5/16/2019 3:25:00 PM,50,50000,1,highDensity,6.678472222222208,D6,3,7,TOV112d
275,,5/16/2019 3:25:00 PM,100,50000,1,highDensity,6.678472222222208,D7,3,7,TOV112d
276,,5/16/2019 3:25:00 PM,0,50000,2,highDensity,6.678472222222208,E2,3,7,TOV112d
277,,5/16/2019 3:25:00 PM,1,50000,2,highDensity,6.678472222222208,E3,3,7,TOV112d
278,,5/16/2019 3:25:00 PM,10,50000,2,highDensity,6.678472222222208,E4,3,7,TOV112d
279,,5/16/2019 3:25:00 PM,25,50000,2,highDensity,6.678472222222208,E5,3,7,TOV112d
280,,5/16/2019 3:25:00 PM,50,50000,2,highDensity,6.678472222222208,E6,3,7,TOV112d
281,,5/16/2019 3:25:00 PM,100,50000,2,highDensity,6.678472222222208,E7,3,7,TOV112d
282,,5/16/2019 3:25:00 PM,0,50000,3,highDensity,6.678472222222208,F2,3,7,TOV112d
283,,5/16/2019 3:25:00 PM,1,50000,3,highDensity,6.678472222222208,F3,3,7,TOV112d
284,,5/16/2019 3:25:00 PM,10,50000,3,highDensity,6.678472222222208,F4,3,7,TOV112d
285,,5/16/2019 3:25:00 PM,25,50000,3,highDensity,6.678472222222208,F5,3,7,TOV112d
286,,5/16/2019 3:25:00 PM,50,50000,3,highDensity,6.678472222222208,F6,3,7,TOV112d
287,,5/16/2019 3:25:00 PM,100,50000,3,highDensity,6.678472222222208,F7,3,7,TOV112d
288,93.646535,5/17/2019 5:00:00 PM,0,1000,1,lowDensity,7.744444444444458,A2,3,8,TOV112d
289,90.23582,5/17/2019 5:00:00 PM,1,1000,1,lowDensity,7.744444444444458,A3,3,8,TOV112d
290,47.266105,5/17/2019 5:00:00 PM,10,1000,1,lowDensity,7.744444444444458,A4,3,8,TOV112d
291,9.60765,5/17/2019 5:00:00 PM,25,1000,1,lowDensity,7.744444444444458,A5,3,8,TOV112d
292,8.4330785,5/17/2019 5:00:00 PM,50,1000,1,lowDensity,7.744444444444458,A6,3,8,TOV112d
293,8.3598875,5/17/2019 5:00:00 PM,100,1000,1,lowDensity,7.744444444444458,A7,3,8,TOV112d
294,98.983965,5/17/2019 5:00:00 PM,0,1000,2,lowDensity,7.744444444444458,B2,3,8,TOV112d
295,96.160615,5/17/2019 5:00:00 PM,1,1000,2,lowDensity,7.744444444444458,B3,3,8,TOV112d
296,61.93447999999999,5/17/2019 5:00:00 PM,10,1000,2,lowDensity,7.744444444444458,B4,3,8,TOV112d
297,16.43375,5/17/2019 5:00:00 PM,25,1000,2,lowDensity,7.744444444444458,B5,3,8,TOV112d
298,14.255946,5/17/2019 5:00:00 PM,50,1000,2,lowDensity,7.744444444444458,B6,3,8,TOV112d
299,8.3301575,5/17/2019 5:00:00 PM,100,1000,2,lowDensity,7.744444444444458,B7,3,8,TOV112d
300,98.45995,5/17/2019 5:00:00 PM,0,1000,3,lowDensity,7.744444444444458,C2,3,8,TOV112d
301,96.60089,5/17/2019 5:00:00 PM,1,1000,3,lowDensity,7.744444444444458,C3,3,8,TOV112d
302,64.070505,5/17/2019 5:00:00 PM,10,1000,3,lowDensity,7.744444444444458,C4,3,8,TOV112d
303,16.19087,5/17/2019 5:00:00 PM,25,1000,3,lowDensity,7.744444444444458,C5,3,8,TOV112d
304,11.189005,5/17/2019 5:00:00 PM,50,1000,3,lowDensity,7.744444444444458,C6,3,8,TOV112d
305,5.230605000000001,5/17/2019 5:00:00 PM,100,1000,3,lowDensity,7.744444444444458,C7,3,8,TOV112d
306,,5/17/2019 5:00:00 PM,0,50000,1,highDensity,7.744444444444458,D2,3,8,TOV112d
307,,5/17/2019 5:00:00 PM,1,50000,1,highDensity,7.744444444444458,D3,3,8,TOV112d
308,,5/17/2019 5:00:00 PM,10,50000,1,highDensity,7.744444444444458,D4,3,8,TOV112d
309,,5/17/2019 5:00:00 PM,25,50000,1,highDensity,7.744444444444458,D5,3,8,TOV112d
310,,5/17/2019 5:00:00 PM,50,50000,1,highDensity,7.744444444444458,D6,3,8,TOV112d
311,,5/17/2019 5:00:00 PM,100,50000,1,highDensity,7.744444444444458,D7,3,8,TOV112d
312,,5/17/2019 5:00:00 PM,0,50000,2,highDensity,7.744444444444458,E2,3,8,TOV112d
313,,5/17/2019 5:00:00 PM,1,50000,2,highDensity,7.744444444444458,E3,3,8,TOV112d
314,,5/17/2019 5:00:00 PM,10,50000,2,highDensity,7.744444444444458,E4,3,8,TOV112d
315,,5/17/2019 5:00:00 PM,25,50000,2,highDensity,7.744444444444458,E5,3,8,TOV112d
316,,5/17/2019 5:00:00 PM,50,50000,2,highDensity,7.744444444444458,E6,3,8,TOV112d
317,,5/17/2019 5:00:00 PM,100,50000,2,highDensity,7.744444444444458,E7,3,8,TOV112d
318,,5/17/2019 5:00:00 PM,0,50000,3,highDensity,7.744444444444458,F2,3,8,TOV112d
319,,5/17/2019 5:00:00 PM,1,50000,3,highDensity,7.744444444444458,F3,3,8,TOV112d
320,,5/17/2019 5:00:00 PM,10,50000,3,highDensity,7.744444444444458,F4,3,8,TOV112d
321,,5/17/2019 5:00:00 PM,25,50000,3,highDensity,7.744444444444458,F5,3,8,TOV112d
322,,5/17/2019 5:00:00 PM,50,50000,3,highDensity,7.744444444444458,F6,3,8,TOV112d
323,,5/17/2019 5:00:00 PM,100,50000,3,highDensity,7.744444444444458,F7,3,8,TOV112d
324,97.75119,5/18/2019 4:18:00 PM,0,1000,1,lowDensity,8.715277777777791,A2,3,9,TOV112d
325,93.388485,5/18/2019 4:18:00 PM,1,1000,1,lowDensity,8.715277777777791,A3,3,9,TOV112d
326,56.326665000000006,5/18/2019 4:18:00 PM,10,1000,1,lowDensity,8.715277777777791,A4,3,9,TOV112d
327,10.7757565,5/18/2019 4:18:00 PM,25,1000,1,lowDensity,8.715277777777791,A5,3,9,TOV112d
328,9.023581,5/18/2019 4:18:00 PM,50,1000,1,lowDensity,8.715277777777791,A6,3,9,TOV112d
329,7.728782499999999,5/18/2019 4:18:00 PM,100,1000,1,lowDensity,8.715277777777791,A7,3,9,TOV112d
330,99.353445,5/18/2019 4:18:00 PM,0,1000,2,lowDensity,8.715277777777791,B2,3,9,TOV112d
331,98.37135,5/18/2019 4:18:00 PM,1,1000,2,lowDensity,8.715277777777791,B3,3,9,TOV112d
332,67.92126499999999,5/18/2019 4:18:00 PM,10,1000,2,lowDensity,8.715277777777791,B4,3,9,TOV112d
333,18.68563,5/18/2019 4:18:00 PM,25,1000,2,lowDensity,8.715277777777791,B5,3,9,TOV112d
334,15.785235,5/18/2019 4:18:00 PM,50,1000,2,lowDensity,8.715277777777791,B6,3,9,TOV112d
335,6.9525675,5/18/2019 4:18:00 PM,100,1000,2,lowDensity,8.715277777777791,B7,3,9,TOV112d
336,99.48573,5/18/2019 4:18:00 PM,0,1000,3,lowDensity,8.715277777777791,C2,3,9,TOV112d
337,98.16948,5/18/2019 4:18:00 PM,1,1000,3,lowDensity,8.715277777777791,C3,3,9,TOV112d
338,73.70303000000001,5/18/2019 4:18:00 PM,10,1000,3,lowDensity,8.715277777777791,C4,3,9,TOV112d
339,17.756619999999998,5/18/2019 4:18:00 PM,25,1000,3,lowDensity,8.715277777777791,C5,3,9,TOV112d
340,13.029542499999998,5/18/2019 4:18:00 PM,50,1000,3,lowDensity,8.715277777777791,C6,3,9,TOV112d
341,4.6498145,5/18/2019 4:18:00 PM,100,1000,3,lowDensity,8.715277777777791,C7,3,9,TOV112d
342,,5/18/2019 4:18:00 PM,0,50000,1,highDensity,8.715277777777791,D2,3,9,TOV112d
343,,5/18/2019 4:18:00 PM,1,50000,1,highDensity,8.715277777777791,D3,3,9,TOV112d
344,,5/18/2019 4:18:00 PM,10,50000,1,highDensity,8.715277777777791,D4,3,9,TOV112d
345,,5/18/2019 4:18:00 PM,25,50000,1,highDensity,8.715277777777791,D5,3,9,TOV112d
346,,5/18/2019 4:18:00 PM,50,50000,1,highDensity,8.715277777777791,D6,3,9,TOV112d
347,,5/18/2019 4:18:00 PM,100,50000,1,highDensity,8.715277777777791,D7,3,9,TOV112d
348,,5/18/2019 4:18:00 PM,0,50000,2,highDensity,8.715277777777791,E2,3,9,TOV112d
349,,5/18/2019 4:18:00 PM,1,50000,2,highDensity,8.715277777777791,E3,3,9,TOV112d
350,,5/18/2019 4:18:00 PM,10,50000,2,highDensity,8.715277777777791,E4,3,9,TOV112d
351,,5/18/2019 4:18:00 PM,25,50000,2,highDensity,8.715277777777791,E5,3,9,TOV112d
352,,5/18/2019 4:18:00 PM,50,50000,2,highDensity,8.715277777777791,E6,3,9,TOV112d
353,,5/18/2019 4:18:00 PM,100,50000,2,highDensity,8.715277777777791,E7,3,9,TOV112d
354,,5/18/2019 4:18:00 PM,0,50000,3,highDensity,8.715277777777791,F2,3,9,TOV112d
355,,5/18/2019 4:18:00 PM,1,50000,3,highDensity,8.715277777777791,F3,3,9,TOV112d
356,,5/18/2019 4:18:00 PM,10,50000,3,highDensity,8.715277777777791,F4,3,9,TOV112d
357,,5/18/2019 4:18:00 PM,25,50000,3,highDensity,8.715277777777791,F5,3,9,TOV112d
358,,5/18/2019 4:18:00 PM,50,50000,3,highDensity,8.715277777777791,F6,3,9,TOV112d
359,,5/18/2019 4:18:00 PM,100,50000,3,highDensity,8.715277777777791,F7,3,9,TOV112d
0,3.4409185,5/13/2019 6:15:00 PM,0,5000,1,lowDensity,0.0,A2,3,0,OVCAR3
1,3.4998405,5/13/2019 6:15:00 PM,1,5000,1,lowDensity,0.0,A3,3,0,OVCAR3
2,3.3931175,5/13/2019 6:15:00 PM,10,5000,1,lowDensity,0.0,A4,3,0,OVCAR3
3,3.4324935,5/13/2019 6:15:00 PM,25,5000,1,lowDensity,0.0,A5,3,0,OVCAR3
4,3.669387,5/13/2019 6:15:00 PM,50,5000,1,lowDensity,0.0,A6,3,0,OVCAR3
5,3.660442,5/13/2019 6:15:00 PM,100,5000,1,lowDensity,0.0,A7,3,0,OVCAR3
6,3.2668825000000004,5/13/2019 6:15:00 PM,0,5000,2,lowDensity,0.0,B2,3,0,OVCAR3
7,2.8843395,5/13/2019 6:15:00 PM,1,5000,2,lowDensity,0.0,B3,3,0,OVCAR3
8,2.961323,5/13/2019 6:15:00 PM,10,5000,2,lowDensity,0.0,B4,3,0,OVCAR3
9,3.4479995000000003,5/13/2019 6:15:00 PM,25,5000,2,lowDensity,0.0,B5,3,0,OVCAR3
10,3.2619775,5/13/2019 6:15:00 PM,50,5000,2,lowDensity,0.0,B6,3,0,OVCAR3
11,3.04722,5/13/2019 6:15:00 PM,100,5000,2,lowDensity,0.0,B7,3,0,OVCAR3
12,3.1242050000000003,5/13/2019 6:15:00 PM,0,5000,3,lowDensity,0.0,C2,3,0,OVCAR3
13,2.8855475000000004,5/13/2019 6:15:00 PM,1,5000,3,lowDensity,0.0,C3,3,0,OVCAR3
14,3.247333,5/13/2019 6:15:00 PM,10,5000,3,lowDensity,0.0,C4,3,0,OVCAR3
15,6.613028,5/13/2019 6:15:00 PM,25,5000,3,lowDensity,0.0,C5,3,0,OVCAR3
16,3.3079825,5/13/2019 6:15:00 PM,50,5000,3,lowDensity,0.0,C6,3,0,OVCAR3
17,6.6619685,5/13/2019 6:15:00 PM,100,5000,3,lowDensity,0.0,C7,3,0,OVCAR3
18,58.87912,5/13/2019 6:15:00 PM,0,75000,1,highDensity,0.0,D2,3,0,OVCAR3
19,58.467645000000005,5/13/2019 6:15:00 PM,1,75000,1,highDensity,0.0,D3,3,0,OVCAR3
20,60.40149,5/13/2019 6:15:00 PM,10,75000,1,highDensity,0.0,D4,3,0,OVCAR3
21,70.44669,5/13/2019 6:15:00 PM,25,75000,1,highDensity,0.0,D5,3,0,OVCAR3
22,64.93995000000001,5/13/2019 6:15:00 PM,50,75000,1,highDensity,0.0,D6,3,0,OVCAR3
23,62.44645,5/13/2019 6:15:00 PM,100,75000,1,highDensity,0.0,D7,3,0,OVCAR3
24,71.27549,5/13/2019 6:15:00 PM,0,75000,2,highDensity,0.0,E2,3,0,OVCAR3
25,65.94197,5/13/2019 6:15:00 PM,1,75000,2,highDensity,0.0,E3,3,0,OVCAR3
26,70.58031,5/13/2019 6:15:00 PM,10,75000,2,highDensity,0.0,E4,3,0,OVCAR3
27,72.73460500000002,5/13/2019 6:15:00 PM,25,75000,2,highDensity,0.0,E5,3,0,OVCAR3
28,68.490555,5/13/2019 6:15:00 PM,50,75000,2,highDensity,0.0,E6,3,0,OVCAR3
29,60.61791,5/13/2019 6:15:00 PM,100,75000,2,highDensity,0.0,E7,3,0,OVCAR3
30,62.121605,5/13/2019 6:15:00 PM,0,75000,3,highDensity,0.0,F2,3,0,OVCAR3
31,62.931855,5/13/2019 6:15:00 PM,1,75000,3,highDensity,0.0,F3,3,0,OVCAR3
32,60.948985,5/13/2019 6:15:00 PM,10,75000,3,highDensity,0.0,F4,3,0,OVCAR3
33,56.98487,5/13/2019 6:15:00 PM,25,75000,3,highDensity,0.0,F5,3,0,OVCAR3
34,59.64539499999999,5/13/2019 6:15:00 PM,50,75000,3,highDensity,0.0,F6,3,0,OVCAR3
35,59.07608499999999,5/13/2019 6:15:00 PM,100,75000,3,highDensity,0.0,F7,3,0,OVCAR3
36,4.259504,5/14/2019 3:16:00 PM,0,5000,1,lowDensity,0.8756944444444458,A2,3,1,OVCAR3
